Plot Title: Diapause,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10997590, SEN S/N: 10997590)","RH, % (LGR S/N: 10997590, SEN S/N: 10997590)","DewPt, °C (LGR S/N: 10997590, SEN S/N: 10997590)","Host Connected (LGR S/N: 10997590, SEN S/N: 10997590)","End Of File (LGR S/N: 10997590, SEN S/N: 10997590)"
11129,12/9/2017 1:30,22.829,61.086,14.956,,
11130,12/9/2017 2:00,22.853,61.192,15.006,,
11131,12/9/2017 2:30,22.853,61.155,14.996,,
11132,12/9/2017 3:00,22.877,61.205,15.031,,
11133,12/9/2017 3:30,22.853,61.136,14.991,,
11134,12/9/2017 4:00,22.853,61.174,15.001,,
11135,12/9/2017 4:30,22.877,61.076,14.998,,
11136,12/9/2017 5:00,22.877,60.984,14.975,,
11137,12/9/2017 5:30,22.853,61.211,15.01,,
11138,12/9/2017 6:00,22.853,61.248,15.02,,
11139,12/9/2017 6:30,23.069,62.312,15.492,,
11140,12/9/2017 7:00,22.877,63.234,15.54,,
11141,12/9/2017 7:30,22.901,63.426,15.61,,
11142,12/9/2017 8:00,22.901,63.515,15.632,,
11143,12/9/2017 8:30,22.901,63.716,15.681,,
11144,12/9/2017 9:00,22.901,63.693,15.676,,
11145,12/9/2017 9:30,22.877,63.52,15.61,,
11146,12/9/2017 10:00,22.853,63.458,15.572,,
11147,12/9/2017 10:30,22.853,63.48,15.578,,
11148,12/9/2017 11:00,22.829,63.485,15.556,,
11149,12/9/2017 11:30,22.805,63.38,15.508,,
11150,12/9/2017 12:00,22.805,63.314,15.492,,
11151,12/9/2017 12:30,22.805,63.314,15.492,,
11152,12/9/2017 13:00,13.837,57.355,5.567,,
11153,12/9/2017 13:30,24.755,39.114,9.926,,
11154,12/9/2017 14:00,20.726,53.321,10.911,,
11155,12/9/2017 14:30,20.059,55.19,10.81,,
11156,12/9/2017 14:32,,,,Logged,
11157,12/9/2017 15:00,21.059,50.359,10.36,,
11158,12/9/2017 15:30,20.773,49.502,9.841,,
11159,12/9/2017 16:00,20.487,48.456,9.26,,
11160,12/9/2017 16:30,21.608,48.994,10.453,,
11161,12/9/2017 17:00,23.453,42.666,10.059,,
11162,12/9/2017 17:30,22.158,46.479,10.166,,
11163,12/9/2017 18:00,22.421,55.307,13.041,,
11164,12/9/2017 18:30,22.877,61.299,15.055,,
11165,12/9/2017 19:00,22.877,61.187,15.027,,
11166,12/9/2017 19:30,21.895,65.924,15.259,,
11167,12/9/2017 20:00,22.925,62.734,15.461,,
11168,12/9/2017 20:30,22.949,61.587,15.196,,
11169,12/9/2017 21:00,22.925,61.345,15.112,,
11170,12/9/2017 21:30,22.925,61.326,15.107,,
11171,12/9/2017 22:00,22.925,61.401,15.126,,
11172,12/9/2017 22:30,22.949,61.246,15.109,,
11173,12/9/2017 23:00,22.949,61.283,15.119,,
11174,12/9/2017 23:30,22.925,61.307,15.103,,
11175,12/10/2017 0:00,22.949,61.171,15.09,,
11176,12/10/2017 0:30,22.925,61.01,15.027,,
11177,12/10/2017 1:00,22.949,61.396,15.148,,
11178,12/10/2017 1:30,22.949,61.246,15.109,,
11179,12/10/2017 2:00,22.949,61.171,15.09,,
11180,12/10/2017 2:30,22.949,61.227,15.105,,
11181,12/10/2017 3:00,22.925,61.213,15.079,,
11182,12/10/2017 3:30,22.949,61.34,15.133,,
11183,12/10/2017 4:00,22.949,61.34,15.133,,
11184,12/10/2017 4:30,22.949,61.134,15.081,,
11185,12/10/2017 5:00,22.949,61.06,15.062,,
11186,12/10/2017 5:30,22.949,60.968,15.039,,
11187,12/10/2017 6:00,22.925,61.12,15.055,,
11188,12/10/2017 6:30,22.781,60.661,14.802,,
11189,12/10/2017 7:00,22.709,62.948,15.31,,
11190,12/10/2017 7:30,22.733,63.818,15.547,,
11191,12/10/2017 8:00,22.829,64.519,15.809,,
11192,12/10/2017 8:30,22.805,64.668,15.823,,
11193,12/10/2017 9:00,22.733,64.586,15.734,,
11194,12/10/2017 9:30,22.685,64.264,15.611,,
11195,12/10/2017 10:00,22.613,64.139,15.512,,
11196,12/10/2017 10:30,22.637,64.065,15.517,,
11197,12/10/2017 11:00,22.637,64.065,15.517,,
11198,12/10/2017 11:30,22.637,64.157,15.539,,
11199,12/10/2017 12:00,22.613,64.139,15.512,,
11200,12/10/2017 12:30,22.637,63.951,15.489,,
11201,12/10/2017 13:00,22.637,64.042,15.511,,
11202,12/10/2017 13:30,22.661,63.991,15.522,,
11203,12/10/2017 14:00,22.637,63.996,15.5,,
11204,12/10/2017 14:30,22.709,64.097,15.593,,
11205,12/10/2017 15:00,22.709,63.868,15.537,,
11206,12/10/2017 15:30,22.709,63.891,15.542,,
11207,12/10/2017 16:00,22.733,64.046,15.603,,
11208,12/10/2017 16:30,22.781,63.99,15.635,,
11209,12/10/2017 17:00,22.781,64.222,15.691,,
11210,12/10/2017 17:30,22.781,64.434,15.743,,
11211,12/10/2017 18:00,22.637,64.415,15.602,,
11212,12/10/2017 18:30,22.829,64.142,15.717,,
11213,12/10/2017 19:00,22.901,61.771,15.197,,
11214,12/10/2017 19:30,22.901,61.219,15.057,,
11215,12/10/2017 20:00,22.877,61.168,15.022,,
11216,12/10/2017 20:30,22.925,61.065,15.041,,
11217,12/10/2017 21:00,22.973,61.128,15.102,,
11218,12/10/2017 21:30,22.997,61.179,15.138,,
11219,12/10/2017 22:00,22.949,60.876,15.015,,
11220,12/10/2017 22:30,22.949,61.264,15.114,,
11221,12/10/2017 23:00,22.949,61.283,15.119,,
11222,12/10/2017 23:30,22.949,61.115,15.076,,
11223,12/11/2017 0:00,22.949,61.115,15.076,,
11224,12/11/2017 0:30,22.925,61.307,15.103,,
11225,12/11/2017 1:00,22.925,61.232,15.083,,
11226,12/11/2017 1:30,22.925,61.102,15.05,,
11227,12/11/2017 2:00,22.949,60.876,15.015,,
11228,12/11/2017 2:30,22.925,60.845,14.985,,
11229,12/11/2017 3:00,22.925,60.955,15.013,,
11230,12/11/2017 3:30,22.949,60.986,15.043,,
11231,12/11/2017 4:00,22.949,61.115,15.076,,
11232,12/11/2017 4:30,22.949,61.078,15.067,,
11233,12/11/2017 5:00,22.925,61.046,15.036,,
11234,12/11/2017 5:30,22.949,61.134,15.081,,
11235,12/11/2017 6:00,22.901,61.126,15.034,,
11236,12/11/2017 6:30,22.877,60.551,14.864,,
11237,12/11/2017 7:00,22.805,63.206,15.465,,
11238,12/11/2017 7:30,22.757,64.438,15.721,,
11239,12/11/2017 8:00,22.661,64.037,15.533,,
11240,12/11/2017 8:30,22.661,64.014,15.527,,
11241,12/11/2017 9:00,22.661,63.969,15.516,,
11242,12/11/2017 9:30,22.661,64.083,15.544,,
11243,12/11/2017 10:00,22.709,63.868,15.537,,
11244,12/11/2017 10:30,22.469,69.818,16.707,,
11245,12/11/2017 11:00,22.925,65.836,16.217,,
11246,12/11/2017 11:30,23.021,64.482,15.982,,
11247,12/11/2017 12:00,22.853,63.703,15.633,,
11248,12/11/2017 12:30,22.757,59.324,14.434,,
11249,12/11/2017 13:00,22.805,64.5,15.782,,
11250,12/11/2017 13:30,22.805,64.054,15.673,,
11251,12/11/2017 14:00,22.805,63.917,15.64,,
11252,12/11/2017 14:30,22.805,64.008,15.662,,
11253,12/11/2017 15:00,22.805,64.008,15.662,,
11254,12/11/2017 15:30,22.829,64.003,15.684,,
11255,12/11/2017 16:00,22.877,63.879,15.699,,
11256,12/11/2017 16:30,22.877,64.109,15.755,,
11257,12/11/2017 17:00,22.853,64.091,15.728,,
11258,12/11/2017 17:30,22.853,63.999,15.705,,
11259,12/11/2017 18:00,22.829,64.027,15.689,,
11260,12/11/2017 18:30,22.589,62.495,15.085,,
11261,12/11/2017 19:00,22.853,61.743,15.145,,
11262,12/11/2017 19:30,22.877,61.738,15.166,,
11263,12/11/2017 20:00,22.805,61.638,15.073,,
11264,12/11/2017 20:30,22.877,61.412,15.084,,
11265,12/11/2017 21:00,22.949,61.51,15.177,,
11266,12/11/2017 21:30,22.925,61.554,15.165,,
11267,12/11/2017 22:00,22.901,61.636,15.163,,
11268,12/11/2017 22:30,22.901,61.655,15.168,,
11269,12/11/2017 23:00,22.877,61.641,15.142,,
11270,12/11/2017 23:30,22.877,61.622,15.137,,
11271,12/12/2017 0:00,22.877,61.603,15.132,,
11272,12/12/2017 0:30,22.877,61.622,15.137,,
11273,12/12/2017 1:00,22.877,61.564,15.122,,
11274,12/12/2017 1:30,22.877,61.507,15.108,,
11275,12/12/2017 2:00,22.877,61.488,15.103,,
11276,12/12/2017 2:30,22.901,61.636,15.163,,
11277,12/12/2017 3:00,22.901,61.521,15.134,,
11278,12/12/2017 3:30,22.877,61.564,15.122,,
11279,12/12/2017 4:00,22.877,61.583,15.127,,
11280,12/12/2017 4:30,22.877,61.564,15.122,,
11281,12/12/2017 5:00,22.901,61.521,15.134,,
11282,12/12/2017 5:30,22.901,61.578,15.149,,
11283,12/12/2017 6:00,22.853,61.704,15.135,,
11284,12/12/2017 6:30,23.093,62.974,15.68,,
11285,12/12/2017 7:00,22.901,63.966,15.742,,
11286,12/12/2017 7:30,22.877,64.156,15.766,,
11287,12/12/2017 8:00,22.829,63.935,15.667,,
11288,12/12/2017 8:30,22.805,63.985,15.656,,
11289,12/12/2017 9:00,22.805,63.917,15.64,,
11290,12/12/2017 9:30,22.805,63.894,15.634,,
11291,12/12/2017 10:00,22.829,63.866,15.65,,
11292,12/12/2017 10:30,22.829,63.844,15.644,,
11293,12/12/2017 11:00,22.829,63.912,15.661,,
11294,12/12/2017 11:30,22.853,63.884,15.677,,
11295,12/12/2017 12:00,22.877,63.994,15.727,,
11296,12/12/2017 12:30,22.853,63.976,15.699,,
11297,12/12/2017 13:00,22.853,63.907,15.683,,
11298,12/12/2017 13:30,22.877,63.971,15.721,,
11299,12/12/2017 14:00,22.877,64.133,15.76,,
11300,12/12/2017 14:30,22.901,64.151,15.788,,
11301,12/12/2017 15:00,22.901,64.174,15.793,,
11302,12/12/2017 15:30,22.853,64.137,15.739,,
11303,12/12/2017 16:00,22.853,64.137,15.739,,
11304,12/12/2017 16:30,22.829,64.165,15.723,,
11305,12/12/2017 17:00,22.805,64.101,15.685,,
11306,12/12/2017 17:30,22.781,64.082,15.657,,
11307,12/12/2017 18:00,22.829,64.003,15.684,,
11308,12/12/2017 18:30,22.613,62.552,15.121,,
11309,12/12/2017 19:00,22.853,61.762,15.15,,
11310,12/12/2017 19:30,22.901,61.655,15.168,,
11311,12/12/2017 20:00,22.829,61.652,15.099,,
11312,12/12/2017 20:30,22.901,61.617,15.158,,
11313,12/12/2017 21:00,22.901,61.617,15.158,,
11314,12/12/2017 21:30,22.877,61.622,15.137,,
11315,12/12/2017 22:00,22.901,61.617,15.158,,
11316,12/12/2017 22:30,22.877,61.68,15.152,,
11317,12/12/2017 23:00,22.901,61.597,15.153,,
11318,12/12/2017 23:30,22.877,61.564,15.122,,
11319,12/13/2017 0:00,22.877,61.583,15.127,,
11320,12/13/2017 0:30,22.877,61.699,15.157,,
11321,12/13/2017 1:00,22.901,61.617,15.158,,
11322,12/13/2017 1:30,22.877,61.66,15.147,,
11323,12/13/2017 2:00,22.877,61.68,15.152,,
11324,12/13/2017 2:30,22.877,61.622,15.137,,
11325,12/13/2017 3:00,22.853,61.646,15.121,,
11326,12/13/2017 3:30,22.877,61.777,15.176,,
11327,12/13/2017 4:00,22.901,61.732,15.188,,
11328,12/13/2017 4:30,22.901,61.655,15.168,,
11329,12/13/2017 5:00,22.877,61.68,15.152,,
11330,12/13/2017 5:30,22.877,61.738,15.166,,
11331,12/13/2017 6:00,22.853,61.666,15.125,,
11332,12/13/2017 6:30,23.045,63.07,15.658,,
11333,12/13/2017 7:00,22.853,63.907,15.683,,
11334,12/13/2017 7:30,22.901,64.174,15.793,,
11335,12/13/2017 8:00,22.853,64.184,15.75,,
11336,12/13/2017 8:30,22.829,64.165,15.723,,
11337,12/13/2017 9:00,22.781,64.082,15.657,,
11338,12/13/2017 9:30,22.829,64.027,15.689,,
11339,12/13/2017 10:00,22.805,64.008,15.662,,
11340,12/13/2017 10:30,22.853,64.045,15.716,,
11341,12/13/2017 11:00,22.829,64.003,15.684,,
11342,12/13/2017 11:30,22.853,64.022,15.711,,
11343,12/13/2017 12:00,22.853,64.045,15.716,,
11344,12/13/2017 12:30,22.877,64.04,15.738,,
11345,12/13/2017 13:00,22.901,64.105,15.776,,
11346,12/13/2017 13:30,22.853,64.184,15.75,,
11347,12/13/2017 14:00,22.877,64.133,15.76,,
11348,12/13/2017 14:30,22.805,64.124,15.69,,
11349,12/13/2017 15:00,22.805,64.147,15.696,,
11350,12/13/2017 15:30,22.781,64.105,15.663,,
11351,12/13/2017 16:00,22.781,64.082,15.657,,
11352,12/13/2017 16:30,22.805,64.008,15.662,,
11353,12/13/2017 17:00,22.829,64.003,15.684,,
11354,12/13/2017 17:30,22.829,64.027,15.689,,
11355,12/13/2017 18:00,22.829,64.027,15.689,,
11356,12/13/2017 18:30,22.661,62.562,15.169,,
11357,12/13/2017 19:00,22.901,61.81,15.207,,
11358,12/13/2017 19:30,22.949,62.036,15.309,,
11359,12/13/2017 20:00,22.805,61.695,15.088,,
11360,12/13/2017 20:30,22.901,61.713,15.183,,
11361,12/13/2017 21:00,22.901,61.578,15.149,,
11362,12/13/2017 21:30,22.877,61.718,15.161,,
11363,12/13/2017 22:00,22.877,61.564,15.122,,
11364,12/13/2017 22:30,22.901,61.578,15.149,,
11365,12/13/2017 23:00,22.901,61.674,15.173,,
11366,12/13/2017 23:30,22.877,61.603,15.132,,
11367,12/14/2017 0:00,22.901,61.617,15.158,,
11368,12/14/2017 0:30,22.877,61.641,15.142,,
11369,12/14/2017 1:00,22.901,61.636,15.163,,
11370,12/14/2017 1:30,22.901,61.674,15.173,,
11371,12/14/2017 2:00,22.877,61.564,15.122,,
11372,12/14/2017 2:30,22.877,61.699,15.157,,
11373,12/14/2017 3:00,22.877,61.68,15.152,,
11374,12/14/2017 3:30,22.877,61.622,15.137,,
11375,12/14/2017 4:00,22.901,61.617,15.158,,
11376,12/14/2017 4:30,22.901,61.559,15.144,,
11377,12/14/2017 5:00,22.901,61.617,15.158,,
11378,12/14/2017 5:30,22.877,61.622,15.137,,
11379,12/14/2017 6:00,22.853,61.685,15.13,,
11380,12/14/2017 6:30,23.069,63.043,15.674,,
11381,12/14/2017 7:00,22.853,63.884,15.677,,
11382,12/14/2017 7:30,22.901,64.128,15.782,,
11383,12/14/2017 8:00,22.853,64.207,15.756,,
11384,12/14/2017 8:30,22.853,64.068,15.722,,
11385,12/14/2017 9:00,22.829,64.05,15.695,,
11386,12/14/2017 9:30,22.805,63.962,15.651,,
11387,12/14/2017 10:00,22.829,64.05,15.695,,
11388,12/14/2017 10:30,22.829,64.096,15.706,,
11389,12/14/2017 11:00,22.805,64.031,15.668,,
11390,12/14/2017 11:30,22.805,64.077,15.679,,
11391,12/14/2017 12:00,22.805,64.054,15.673,,
11392,12/14/2017 12:30,22.829,64.073,15.7,,
11393,12/14/2017 13:00,22.805,64.101,15.685,,
11394,12/14/2017 13:30,22.829,64.165,15.723,,
11395,12/14/2017 14:00,22.853,64.114,15.733,,
11396,12/14/2017 14:30,22.829,64.096,15.706,,
11397,12/14/2017 15:00,22.805,64.147,15.696,,
11398,12/14/2017 15:30,22.805,64.194,15.707,,
11399,12/14/2017 16:00,22.805,64.147,15.696,,
11400,12/14/2017 16:30,22.805,64.17,15.701,,
11401,12/14/2017 17:00,22.805,64.17,15.701,,
11402,12/14/2017 17:30,22.949,64.118,15.825,,
11403,12/14/2017 18:00,22.829,64.096,15.706,,
11404,12/14/2017 18:30,22.685,63.059,15.315,,
11405,12/14/2017 19:00,22.829,61.845,15.148,,
11406,12/14/2017 19:30,22.877,62.131,15.265,,
11407,12/14/2017 20:00,22.829,61.537,15.07,,
11408,12/14/2017 20:30,22.973,61.222,15.126,,
11409,12/14/2017 21:00,23.021,61.081,15.135,,
11410,12/14/2017 21:30,22.973,61.11,15.098,,
11411,12/14/2017 22:00,22.949,61.041,15.057,,
11412,12/14/2017 22:30,22.901,61.089,15.024,,
11413,12/14/2017 23:00,22.901,61.275,15.072,,
11414,12/14/2017 23:30,22.925,61.27,15.093,,
11415,12/15/2017 0:00,22.925,61.028,15.032,,
11416,12/15/2017 0:30,22.925,61.083,15.046,,
11417,12/15/2017 1:00,22.973,61.278,15.14,,
11418,12/15/2017 1:30,22.973,61.448,15.183,,
11419,12/15/2017 2:00,22.949,61.208,15.1,,
11420,12/15/2017 2:30,22.925,61.232,15.083,,
11421,12/15/2017 3:00,22.925,61.232,15.083,,
11422,12/15/2017 3:30,22.925,61.083,15.046,,
11423,12/15/2017 4:00,22.973,61.486,15.193,,
11424,12/15/2017 4:30,22.949,61.171,15.09,,
11425,12/15/2017 5:00,22.949,61.023,15.053,,
11426,12/15/2017 5:30,22.949,61.227,15.105,,
11427,12/15/2017 6:00,22.901,60.942,14.987,,
11428,12/15/2017 6:30,22.997,62.085,15.367,,
11429,12/15/2017 7:00,22.925,63.666,15.692,,
11430,12/15/2017 7:30,22.973,64.044,15.83,,
11431,12/15/2017 8:00,22.925,63.824,15.73,,
11432,12/15/2017 8:30,22.949,63.956,15.786,,
11433,12/15/2017 9:00,22.949,63.933,15.78,,
11434,12/15/2017 9:30,22.925,64.17,15.815,,
11435,12/15/2017 10:00,22.877,64.226,15.783,,
11436,12/15/2017 10:30,22.493,68.947,16.532,,
11437,12/15/2017 11:00,22.877,65.453,16.08,,
11438,12/15/2017 11:30,22.949,64.4,15.894,,
11439,12/15/2017 12:00,22.733,64.255,15.654,,
11440,12/15/2017 12:30,22.613,63.224,15.288,,
11441,12/15/2017 13:00,22.637,64.701,15.671,,
11442,12/15/2017 13:30,22.445,64.643,15.475,,
11443,12/15/2017 14:00,22.613,64.538,15.609,,
11444,12/15/2017 14:30,22.901,64.993,15.992,,
11445,12/15/2017 15:00,22.589,64.856,15.663,,
11446,12/15/2017 15:30,22.637,64.774,15.689,,
11447,12/15/2017 16:00,22.661,64.842,15.728,,
11448,12/15/2017 16:30,22.709,64.833,15.771,,
11449,12/15/2017 17:00,22.613,64.73,15.656,,
11450,12/15/2017 17:30,22.565,64.716,15.607,,
11451,12/15/2017 18:00,22.541,64.6,15.556,,
11452,12/15/2017 18:30,22.637,61.848,14.968,,
11453,12/15/2017 19:00,22.901,61.81,15.207,,
11454,12/15/2017 19:30,23.021,61.843,15.329,,
11455,12/15/2017 20:00,22.949,60.623,14.951,,
11456,12/15/2017 20:30,22.877,61.337,15.065,,
11457,12/15/2017 21:00,22.877,61.412,15.084,,
11458,12/15/2017 21:30,22.877,61.299,15.055,,
11459,12/15/2017 22:00,22.901,61.256,15.067,,
11460,12/15/2017 22:30,22.925,61.102,15.05,,
11461,12/15/2017 23:00,22.925,61.12,15.055,,
11462,12/15/2017 23:30,22.901,61.2,15.053,,
11463,12/16/2017 0:00,22.901,61.275,15.072,,
11464,12/16/2017 0:30,22.901,61.407,15.105,,
11465,12/16/2017 1:00,22.901,61.426,15.11,,
11466,12/16/2017 1:30,22.877,61.488,15.103,,
11467,12/16/2017 2:00,22.877,61.337,15.065,,
11468,12/16/2017 2:30,22.877,61.393,15.079,,
11469,12/16/2017 3:00,22.901,61.312,15.081,,
11470,12/16/2017 3:30,22.877,61.469,15.098,,
11471,12/16/2017 4:00,22.877,61.507,15.108,,
11472,12/16/2017 4:30,22.877,61.469,15.098,,
11473,12/16/2017 5:00,22.877,61.355,15.07,,
11474,12/16/2017 5:30,22.949,61.761,15.24,,
11475,12/16/2017 6:00,22.901,61.369,15.096,,
11476,12/16/2017 6:30,22.829,64.05,15.695,,
11477,12/16/2017 7:00,22.685,63.85,15.51,,
11478,12/16/2017 7:30,22.709,64.663,15.73,,
11479,12/16/2017 8:00,22.565,64.476,15.549,,
11480,12/16/2017 8:30,22.709,64.907,15.789,,
11481,12/16/2017 9:00,22.709,64.907,15.789,,
11482,12/16/2017 9:30,22.709,64.639,15.724,,
11483,12/16/2017 10:00,22.709,64.4,15.667,,
11484,12/16/2017 10:30,22.709,64.189,15.615,,
11485,12/16/2017 11:00,22.685,64.102,15.571,,
11486,12/16/2017 11:30,22.685,64.125,15.577,,
11487,12/16/2017 12:00,22.685,63.964,15.538,,
11488,12/16/2017 12:30,22.661,64.176,15.567,,
11489,12/16/2017 13:00,22.685,63.964,15.538,,
11490,12/16/2017 13:30,22.661,63.946,15.51,,
11491,12/16/2017 14:00,22.637,64.438,15.608,,
11492,12/16/2017 14:30,22.685,64.5,15.668,,
11493,12/16/2017 15:00,22.685,64.572,15.685,,
11494,12/16/2017 15:30,22.709,64.76,15.754,,
11495,12/16/2017 16:00,22.733,64.828,15.793,,
11496,12/16/2017 16:30,22.733,64.902,15.811,,
11497,12/16/2017 17:00,22.709,64.858,15.777,,
11498,12/16/2017 17:30,22.733,64.514,15.717,,
11499,12/16/2017 18:00,22.709,64.259,15.632,,
11500,12/16/2017 18:30,22.709,61.989,15.071,,
11501,12/16/2017 19:00,22.925,61.554,15.165,,
11502,12/16/2017 19:30,23.021,60.97,15.107,,
11503,12/16/2017 20:00,22.949,60.931,15.029,,
11504,12/16/2017 20:30,22.925,61.046,15.036,,
11505,12/16/2017 21:00,22.877,61.224,15.036,,
11506,12/16/2017 21:30,22.901,61.388,15.1,,
11507,12/16/2017 22:00,22.901,61.2,15.053,,
11508,12/16/2017 22:30,22.877,61.374,15.074,,
11509,12/16/2017 23:00,22.877,61.393,15.079,,
11510,12/16/2017 23:30,22.901,61.331,15.086,,
11511,12/17/2017 0:00,22.901,61.312,15.081,,
11512,12/17/2017 0:30,22.877,61.45,15.094,,
11513,12/17/2017 1:00,22.901,61.889,15.227,,
11514,12/17/2017 1:30,22.901,61.388,15.1,,
11515,12/17/2017 2:00,22.901,61.294,15.076,,
11516,12/17/2017 2:30,22.877,61.224,15.036,,
11517,12/17/2017 3:00,22.877,61.299,15.055,,
11518,12/17/2017 3:30,22.877,61.318,15.06,,
11519,12/17/2017 4:00,22.877,61.355,15.07,,
11520,12/17/2017 4:30,22.877,61.393,15.079,,
11521,12/17/2017 5:00,22.877,61.374,15.074,,
11522,12/17/2017 5:30,22.877,61.45,15.094,,
11523,12/17/2017 6:00,22.877,61.28,15.05,,
11524,12/17/2017 6:30,22.901,64.012,15.754,,
11525,12/17/2017 7:00,22.709,64.809,15.765,,
11526,12/17/2017 7:30,22.781,65.091,15.902,,
11527,12/17/2017 8:00,22.709,64.33,15.649,,
11528,12/17/2017 8:30,22.733,64.301,15.665,,
11529,12/17/2017 9:00,22.709,64.236,15.627,,
11530,12/17/2017 9:30,22.709,64.097,15.593,,
11531,12/17/2017 10:00,22.709,64.097,15.593,,
11532,12/17/2017 10:30,22.709,64.189,15.615,,
11533,12/17/2017 11:00,22.685,64.218,15.599,,
11534,12/17/2017 11:30,22.685,64.264,15.611,,
11535,12/17/2017 12:00,22.685,64.102,15.571,,
11536,12/17/2017 12:30,22.709,64.189,15.615,,
11537,12/17/2017 13:00,22.685,64.218,15.599,,
11538,12/17/2017 13:30,22.709,64.213,15.621,,
11539,12/17/2017 14:00,22.661,64.246,15.584,,
11540,12/17/2017 14:30,22.661,64.129,15.555,,
11541,12/17/2017 15:00,22.685,64.01,15.549,,
11542,12/17/2017 15:30,22.637,64.181,15.545,,
11543,12/17/2017 16:00,22.661,64.153,15.561,,
11544,12/17/2017 16:30,22.637,64.157,15.539,,
11545,12/17/2017 17:00,22.685,64.218,15.599,,
11546,12/17/2017 17:30,22.661,64.246,15.584,,
11547,12/17/2017 18:00,22.637,64.25,15.562,,
11548,12/17/2017 18:30,22.709,61.813,15.027,,
11549,12/17/2017 19:00,22.997,61.216,15.147,,
11550,12/17/2017 19:30,23.045,61.604,15.291,,
11551,12/17/2017 20:00,22.901,61.331,15.086,,
11552,12/17/2017 20:30,22.925,61.307,15.103,,
11553,12/17/2017 21:00,22.877,61.337,15.065,,
11554,12/17/2017 21:30,22.925,61.345,15.112,,
11555,12/17/2017 22:00,22.925,61.364,15.117,,
11556,12/17/2017 22:30,22.925,61.232,15.083,,
11557,12/17/2017 23:00,22.925,61.383,15.122,,
11558,12/17/2017 23:30,22.925,61.42,15.131,,
11559,12/18/2017 0:00,22.901,61.502,15.129,,
11560,12/18/2017 0:30,22.901,61.426,15.11,,
11561,12/18/2017 1:00,22.901,61.388,15.1,,
11562,12/18/2017 1:30,22.901,61.407,15.105,,
11563,12/18/2017 2:00,22.901,61.331,15.086,,
11564,12/18/2017 2:30,22.901,61.407,15.105,,
11565,12/18/2017 3:00,22.901,61.237,15.062,,
11566,12/18/2017 3:30,22.901,61.35,15.091,,
11567,12/18/2017 4:00,22.901,61.388,15.1,,
11568,12/18/2017 4:30,22.901,61.388,15.1,,
11569,12/18/2017 5:00,22.901,61.219,15.057,,
11570,12/18/2017 5:30,22.877,61.393,15.079,,
11571,12/18/2017 6:00,22.853,61.323,15.039,,
11572,12/18/2017 6:30,22.925,64.453,15.884,,
11573,12/18/2017 7:00,22.685,64.125,15.577,,
11574,12/18/2017 7:30,22.733,64.161,15.631,,
11575,12/18/2017 8:00,22.493,64.256,15.427,,
11576,12/18/2017 8:30,22.613,63.842,15.44,,
11577,12/18/2017 9:00,22.661,64.292,15.595,,
11578,12/18/2017 9:30,22.781,64.082,15.657,,
11579,12/18/2017 10:00,22.613,64.185,15.524,,
11580,12/18/2017 10:30,22.541,63.97,15.403,,
11581,12/18/2017 11:00,22.709,64.12,15.598,,
11582,12/18/2017 11:30,22.853,64.022,15.711,,
11583,12/18/2017 12:00,22.805,64.124,15.69,,
11584,12/18/2017 12:30,22.493,63.957,15.354,,
11585,12/18/2017 13:00,22.421,64.063,15.312,,
11586,12/18/2017 13:30,22.757,64.25,15.675,,
11587,12/18/2017 14:00,22.829,64.235,15.74,,
11588,12/18/2017 14:30,22.613,64.467,15.592,,
11589,12/18/2017 15:00,22.469,64.145,15.377,,
11590,12/18/2017 15:30,22.733,64.138,15.626,,
11591,12/18/2017 16:00,22.661,64.386,15.618,,
11592,12/18/2017 16:30,22.733,64.301,15.665,,
11593,12/18/2017 17:00,22.565,64.241,15.492,,
11594,12/18/2017 17:30,22.469,64.168,15.383,,
11595,12/18/2017 18:00,22.661,64.316,15.601,,
11596,12/18/2017 18:30,21.943,62.233,14.409,,
11597,12/18/2017 19:00,22.901,61.294,15.076,,
11598,12/18/2017 19:30,22.925,61.496,15.151,,
11599,12/18/2017 20:00,22.901,61.163,15.043,,
11600,12/18/2017 20:30,22.877,61.243,15.041,,
11601,12/18/2017 21:00,22.925,61.307,15.103,,
11602,12/18/2017 21:30,22.877,61.224,15.036,,
11603,12/18/2017 22:00,22.901,61.182,15.048,,
11604,12/18/2017 22:30,22.925,61.046,15.036,,
11605,12/18/2017 23:00,22.901,61.219,15.057,,
11606,12/18/2017 23:30,22.925,61.345,15.112,,
11607,12/19/2017 0:00,22.925,61.213,15.079,,
11608,12/19/2017 0:30,22.925,61.326,15.107,,
11609,12/19/2017 1:00,22.901,61.182,15.048,,
11610,12/19/2017 1:30,22.901,61.369,15.096,,
11611,12/19/2017 2:00,22.901,61.407,15.105,,
11612,12/19/2017 2:30,22.925,61.307,15.103,,
11613,12/19/2017 3:00,22.925,61.307,15.103,,
11614,12/19/2017 3:30,22.901,61.256,15.067,,
11615,12/19/2017 4:00,22.901,61.294,15.076,,
11616,12/19/2017 4:30,22.901,61.331,15.086,,
11617,12/19/2017 5:00,22.901,61.369,15.096,,
11618,12/19/2017 5:30,22.925,61.669,15.194,,
11619,12/19/2017 6:00,22.925,61.401,15.126,,
11620,12/19/2017 6:30,23.069,63.955,15.899,,
11621,12/19/2017 7:00,22.661,64.386,15.618,,
