"Plot Title: PercivalNonDiapause"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10631872, SEN S/N: 10631872)","RH, % (LGR S/N: 10631872, SEN S/N: 10631872)","Host Connected (LGR S/N: 10631872)","End Of File (LGR S/N: 10631872)"
1021,10/04/17 07:00:00 PM,23.045,72.109,,
1022,10/04/17 08:00:00 PM,22.973,72.359,,
1023,10/04/17 09:00:00 PM,22.949,72.355,,
1024,10/04/17 10:00:00 PM,23.021,72.310,,
1025,10/04/17 11:00:00 PM,23.021,72.251,,
1026,10/05/17 12:00:00 AM,24.513,67.000,,
1027,10/05/17 01:00:00 AM,24.489,67.086,,
1028,10/05/17 02:00:00 AM,24.489,67.026,,
1029,10/05/17 03:00:00 AM,24.465,66.992,,
1030,10/05/17 04:00:00 AM,24.465,66.901,,
1031,10/05/17 05:00:00 AM,24.489,67.086,,
1032,10/05/17 06:00:00 AM,24.489,67.026,,
1033,10/05/17 07:00:00 AM,24.441,66.987,,
1034,10/05/17 08:00:00 AM,23.045,71.903,,
1035,10/05/17 09:00:00 AM,23.069,71.967,,
1036,10/05/17 10:00:00 AM,23.045,72.226,,
1037,10/05/17 11:00:00 AM,22.997,72.569,,
1038,10/05/17 12:00:00 PM,22.949,72.560,,
1039,10/05/17 01:00:00 PM,22.901,72.785,,
1040,10/05/17 02:00:00 PM,22.973,72.447,,
1041,10/05/17 03:00:00 PM,23.045,72.285,,
1042,10/05/17 04:00:00 PM,22.973,72.711,,
1043,10/05/17 05:00:00 PM,22.901,72.668,,
1044,10/05/17 06:00:00 PM,23.021,72.134,,
1045,10/05/17 07:00:00 PM,23.165,72.543,,
1046,10/05/17 08:00:00 PM,23.093,72.353,,
1047,10/05/17 09:00:00 PM,23.093,72.235,,
1048,10/05/17 10:00:00 PM,23.141,72.039,,
1049,10/05/17 11:00:00 PM,23.141,72.156,,
1050,10/06/17 12:00:00 AM,24.465,67.262,,
1051,10/06/17 01:00:00 AM,24.465,67.142,,
1052,10/06/17 02:00:00 AM,24.465,67.142,,
1053,10/06/17 03:00:00 AM,24.441,67.108,,
1054,10/06/17 04:00:00 AM,24.417,67.163,,
1055,10/06/17 05:00:00 AM,24.465,67.112,,
1056,10/06/17 06:00:00 AM,24.441,67.108,,
1057,10/06/17 07:00:00 AM,24.368,67.275,,
1058,10/06/17 08:00:00 AM,23.069,71.820,,
1059,10/06/17 09:00:00 AM,23.141,72.010,,
1060,10/06/17 10:00:00 AM,23.213,72.053,,
1061,10/06/17 11:00:00 AM,23.213,72.229,,
1062,10/06/17 12:00:00 PM,23.093,72.177,,
1063,10/06/17 01:00:00 PM,23.045,72.373,,
1064,10/06/17 02:00:00 PM,23.165,72.660,,
1065,10/06/17 03:00:00 PM,23.045,72.256,,
1066,10/06/17 04:00:00 PM,23.045,72.226,,
1067,10/06/17 05:00:00 PM,23.093,72.235,,
1068,10/06/17 06:00:00 PM,23.213,72.317,,
1069,10/06/17 07:00:00 PM,23.117,72.357,,
1070,10/06/17 08:00:00 PM,23.069,72.113,,
1071,10/06/17 09:00:00 PM,23.141,72.156,,
1072,10/06/17 10:00:00 PM,23.141,72.098,,
1073,10/06/17 11:00:00 PM,23.141,72.039,,
1074,10/07/17 12:00:00 AM,24.441,67.228,,
1075,10/07/17 01:00:00 AM,24.465,67.142,,
1076,10/07/17 02:00:00 AM,24.417,67.163,,
1077,10/07/17 03:00:00 AM,24.465,67.022,,
1078,10/07/17 04:00:00 AM,24.465,67.022,,
1079,10/07/17 05:00:00 AM,24.513,67.060,,
1080,10/07/17 06:00:00 AM,24.610,67.137,,
1081,10/07/17 07:00:00 AM,24.561,67.309,,
1082,10/07/17 08:00:00 AM,23.213,71.964,,
1083,10/07/17 09:00:00 AM,23.189,72.019,,
1084,10/07/17 10:00:00 AM,23.165,72.073,,
1085,10/07/17 11:00:00 AM,23.117,72.064,,
1086,10/07/17 12:00:00 PM,23.117,72.240,,
1087,10/07/17 01:00:00 PM,23.093,72.411,,
1088,10/07/17 02:00:00 PM,23.069,72.289,,
1089,10/07/17 03:00:00 PM,23.189,71.901,,
1090,10/07/17 04:00:00 PM,23.213,71.817,,
1091,10/07/17 05:00:00 PM,23.165,72.278,,
1092,10/07/17 06:00:00 PM,23.117,72.299,,
1093,10/07/17 07:00:00 PM,23.093,72.323,,
1094,10/07/17 08:00:00 PM,23.117,72.211,,
1095,10/07/17 09:00:00 PM,23.165,71.985,,
1096,10/07/17 10:00:00 PM,23.141,72.068,,
1097,10/07/17 11:00:00 PM,23.165,71.955,,
1098,10/08/17 12:00:00 AM,24.489,67.116,,
1099,10/08/17 01:00:00 AM,24.489,67.056,,
1100,10/08/17 02:00:00 AM,24.465,66.932,,
1101,10/08/17 03:00:00 AM,24.537,67.004,,
1102,10/08/17 04:00:00 AM,24.489,67.116,,
1103,10/08/17 05:00:00 AM,24.465,67.082,,
1104,10/08/17 06:00:00 AM,24.537,67.004,,
1105,10/08/17 07:00:00 AM,24.465,67.352,,
1106,10/08/17 08:00:00 AM,23.165,72.161,,
1107,10/08/17 09:00:00 AM,23.165,72.190,,
1108,10/08/17 10:00:00 AM,23.141,72.098,,
1109,10/08/17 11:00:00 AM,23.141,72.156,,
1110,10/08/17 12:00:00 PM,22.901,72.785,,
1111,10/08/17 01:00:00 PM,22.445,74.213,,
1112,10/08/17 02:00:00 PM,22.517,73.266,,
1113,10/08/17 03:00:00 PM,22.541,73.388,,
1114,10/08/17 04:00:00 PM,22.469,74.044,,
1115,10/08/17 05:00:00 PM,22.445,73.806,,
1116,10/08/17 06:00:00 PM,22.421,73.889,,
1117,10/08/17 07:00:00 PM,22.445,73.806,,
1118,10/08/17 08:00:00 PM,22.493,73.641,,
1119,10/08/17 09:00:00 PM,22.493,73.408,,
1120,10/08/17 10:00:00 PM,22.517,73.500,,
1121,10/08/17 11:00:00 PM,22.517,73.412,,
1122,10/09/17 12:00:00 AM,24.441,67.258,,
1123,10/09/17 01:00:00 AM,24.441,67.078,,
1124,10/09/17 02:00:00 AM,24.441,66.897,,
1125,10/09/17 03:00:00 AM,24.392,67.099,,
1126,10/09/17 04:00:00 AM,24.417,67.133,,
1127,10/09/17 05:00:00 AM,24.392,67.099,,
1128,10/09/17 06:00:00 AM,24.368,67.305,,
1129,10/09/17 07:00:00 AM,24.344,67.361,,
1130,10/09/17 08:00:00 AM,22.445,73.427,,
1131,10/09/17 09:00:00 AM,22.421,73.452,,
1132,10/09/17 10:00:00 AM,22.421,73.743,,
1133,10/09/17 11:00:00 AM,22.421,73.831,,
1134,10/09/17 12:00:00 PM,22.421,73.831,,
1135,10/09/17 01:00:00 PM,22.421,73.743,,
1136,10/09/17 02:00:00 PM,22.613,73.372,,
1137,10/09/17 03:00:00 PM,22.565,73.859,,
1138,10/09/17 04:00:00 PM,22.517,73.645,,
1139,10/09/17 05:00:00 PM,22.445,73.282,,
1140,10/09/17 06:00:00 PM,22.445,73.340,,
1141,10/09/17 07:00:00 PM,22.397,73.214,,
1142,10/09/17 08:00:00 PM,22.589,75.460,,
1143,10/09/17 09:00:00 PM,22.493,73.437,,
1144,10/09/17 10:00:00 PM,22.541,73.475,,
1145,10/09/17 11:00:00 PM,22.517,73.325,,
1146,10/10/17 12:00:00 AM,24.417,66.923,,
1147,10/10/17 01:00:00 AM,24.417,67.043,,
1148,10/10/17 02:00:00 AM,24.392,66.979,,
1149,10/10/17 03:00:00 AM,24.441,67.168,,
1150,10/10/17 04:00:00 AM,24.417,67.073,,
1151,10/10/17 05:00:00 AM,24.392,67.009,,
1152,10/10/17 06:00:00 AM,24.465,67.112,,
1153,10/10/17 07:00:00 AM,24.417,66.983,,
1154,10/10/17 08:00:00 AM,22.493,73.057,,
1155,10/10/17 09:00:00 AM,22.445,74.765,,
1156,10/10/17 10:00:00 AM,22.733,74.386,,
1157,10/10/17 11:00:00 AM,22.326,74.684,,
1158,10/10/17 12:00:00 PM,22.469,72.761,,
1159,10/10/17 01:00:00 PM,22.541,72.628,,
1160,10/10/17 02:00:00 PM,22.469,73.228,,
1161,10/10/17 03:00:00 PM,22.445,73.282,,
1162,10/10/17 04:00:00 PM,22.469,75.581,,
1163,10/10/17 05:00:00 PM,22.421,73.743,,
1164,10/10/17 06:00:00 PM,22.541,73.475,,
1165,10/10/17 07:00:00 PM,22.541,73.767,,
1166,10/10/17 08:00:00 PM,22.373,72.713,,
1167,10/10/17 09:00:00 PM,22.493,73.670,,
1168,10/10/17 10:00:00 PM,22.493,73.757,,
1169,10/10/17 11:00:00 PM,22.493,73.641,,
1170,10/11/17 12:00:00 AM,24.392,67.249,,
1171,10/11/17 01:00:00 AM,24.368,67.215,,
1172,10/11/17 02:00:00 AM,24.368,67.035,,
1173,10/11/17 03:00:00 AM,24.489,66.936,,
1174,10/11/17 04:00:00 AM,24.392,67.129,,
1175,10/11/17 05:00:00 AM,24.344,67.181,,
1176,10/11/17 06:00:00 AM,24.513,67.361,,
1177,10/11/17 07:00:00 AM,24.489,67.116,,
1178,10/11/17 08:00:00 AM,22.493,73.582,,
1179,10/11/17 09:00:00 AM,22.469,73.665,,
1180,10/11/17 10:00:00 AM,22.517,74.198,,
1181,10/11/17 11:00:00 AM,22.421,73.568,,
1182,10/11/17 12:00:00 PM,22.421,73.394,,
1183,10/11/17 01:00:00 PM,22.445,73.690,,
1184,10/11/17 02:00:00 PM,22.397,73.564,,
1185,10/11/17 03:00:00 PM,22.493,74.426,,
1186,10/11/17 04:00:00 PM,22.469,73.898,,
1187,10/11/17 05:00:00 PM,22.445,74.097,,
1188,10/11/17 06:00:00 PM,22.421,73.772,,
1189,10/11/17 07:00:00 PM,22.397,73.855,,
1190,10/11/17 08:00:00 PM,22.445,73.923,,
1191,10/11/17 09:00:00 PM,22.469,73.753,,
1192,10/11/17 10:00:00 PM,22.493,73.845,,
1193,10/11/17 11:00:00 PM,22.493,73.612,,
1194,10/12/17 12:00:00 AM,24.392,67.309,,
1195,10/12/17 01:00:00 AM,24.368,67.275,,
1196,10/12/17 02:00:00 AM,24.344,67.271,,
1197,10/12/17 03:00:00 AM,24.368,67.155,,
1198,10/12/17 04:00:00 AM,24.368,67.125,,
1199,10/12/17 05:00:00 AM,24.489,67.416,,
1200,10/12/17 06:00:00 AM,24.296,67.082,,
1201,10/12/17 07:00:00 AM,24.296,67.202,,
1202,10/12/17 08:00:00 AM,22.373,73.792,,
1203,10/12/17 09:00:00 AM,23.309,72.687,,
1204,10/12/17 10:00:00 AM,23.117,72.416,,
1205,10/12/17 11:00:00 AM,23.213,71.435,,
1206,10/12/17 12:00:00 PM,23.309,71.423,,
1207,10/12/17 01:00:00 PM,23.285,71.860,,
1208,10/12/17 02:00:00 PM,22.901,75.638,,
1209,10/12/17 03:00:00 PM,23.501,73.105,,
1210,10/12/17 04:00:00 PM,22.853,72.805,,
1211,10/12/17 05:00:00 PM,23.069,71.702,,
1212,10/12/17 06:00:00 PM,23.165,71.779,,
1213,10/12/17 07:00:00 PM,23.069,72.260,,
1214,10/12/17 08:00:00 PM,23.093,73.845,,
1215,10/12/17 09:00:00 PM,23.261,71.709,,
1216,10/12/17 10:00:00 PM,23.261,71.532,,
1217,10/12/17 11:00:00 PM,23.309,71.423,,
1218,10/13/17 12:00:00 AM,24.417,67.314,,
1219,10/13/17 01:00:00 AM,24.392,67.189,,
1220,10/13/17 02:00:00 AM,24.368,67.215,,
1221,10/13/17 03:00:00 AM,24.417,67.073,,
1222,10/13/17 04:00:00 AM,24.465,66.962,,
1223,10/13/17 05:00:00 AM,24.392,67.309,,
1224,10/13/17 06:00:00 AM,24.489,67.176,,
1225,10/13/17 07:00:00 AM,24.344,67.541,,
1226,10/13/17 08:00:00 AM,23.213,71.641,,
1227,10/13/17 09:00:00 AM,23.189,71.783,,
1228,10/13/17 10:00:00 AM,23.165,71.838,,
1229,10/13/17 11:00:00 AM,23.237,71.469,,
1230,10/13/17 12:00:00 PM,23.309,71.306,,
1231,10/13/17 01:00:00 PM,23.357,71.521,,
1232,10/13/17 02:00:00 PM,23.189,72.077,,
1233,10/13/17 03:00:00 PM,23.189,71.989,,
1234,10/13/17 04:00:00 PM,23.117,72.093,,
1235,10/13/17 05:00:00 PM,23.165,71.661,,
1236,10/13/17 06:00:00 PM,23.309,71.482,,
1237,10/13/17 07:00:00 PM,23.309,71.836,,
1238,10/13/17 08:00:00 PM,23.213,71.847,,
1239,10/13/17 09:00:00 PM,23.261,71.738,,
1240,10/13/17 10:00:00 PM,23.261,71.562,,
1241,10/13/17 11:00:00 PM,23.333,71.399,,
1242,10/14/17 12:00:00 AM,24.417,67.223,,
1243,10/14/17 01:00:00 AM,24.417,67.133,,
1244,10/14/17 02:00:00 AM,24.392,67.189,,
1245,10/14/17 03:00:00 AM,24.513,66.820,,
1246,10/14/17 04:00:00 AM,24.392,67.399,,
1247,10/14/17 05:00:00 AM,24.368,67.275,,
1248,10/14/17 06:00:00 AM,24.489,67.056,,
1249,10/14/17 07:00:00 AM,24.392,67.309,,
1250,10/14/17 08:00:00 AM,23.381,71.378,,
1251,10/14/17 09:00:00 AM,23.357,71.962,,
1252,10/14/17 10:00:00 AM,23.381,72.026,,
1253,10/14/17 11:00:00 AM,23.333,72.075,,
1254,10/14/17 12:00:00 PM,23.333,72.164,,
1255,10/14/17 01:00:00 PM,23.213,72.111,,
1256,10/14/17 02:00:00 PM,23.165,71.838,,
1257,10/14/17 03:00:00 PM,23.165,71.632,,
1258,10/14/17 04:00:00 PM,23.165,71.838,,
1259,10/14/17 05:00:00 PM,23.165,72.073,,
1260,10/14/17 06:00:00 PM,23.189,71.666,,
1261,10/14/17 07:00:00 PM,23.333,72.105,,
1262,10/14/17 08:00:00 PM,23.261,71.915,,
1263,10/14/17 09:00:00 PM,23.261,71.797,,
1264,10/14/17 10:00:00 PM,23.309,71.747,,
1265,10/14/17 11:00:00 PM,23.309,71.659,,
1266,10/15/17 12:00:00 AM,24.344,67.601,,
1267,10/15/17 01:00:00 AM,24.417,67.464,,
1268,10/15/17 02:00:00 AM,24.441,67.438,,
1269,10/15/17 03:00:00 AM,24.392,67.549,,
1270,10/15/17 04:00:00 AM,24.392,67.579,,
1271,10/15/17 05:00:00 AM,24.392,67.549,,
1272,10/15/17 06:00:00 AM,24.417,68.093,,
1273,10/15/17 07:00:00 AM,24.417,68.183,,
1274,10/15/17 08:00:00 AM,23.285,71.978,,
1275,10/15/17 09:00:00 AM,23.357,72.021,,
1276,10/15/17 10:00:00 AM,23.309,72.012,,
1277,10/15/17 11:00:00 AM,23.501,73.310,,
1278,10/15/17 12:00:00 PM,23.477,72.544,,
1279,10/15/17 01:00:00 PM,23.525,71.376,,
1280,10/15/17 02:00:00 PM,23.453,71.392,,
1281,10/15/17 03:00:00 PM,23.453,71.421,,
1282,10/15/17 04:00:00 PM,23.429,71.476,,
1283,10/15/17 05:00:00 PM,22.877,72.487,,
1284,10/15/17 06:00:00 PM,22.973,72.447,,
1285,10/15/17 07:00:00 PM,23.021,72.661,,
1286,10/15/17 08:00:00 PM,22.925,72.291,,
1287,10/15/17 09:00:00 PM,22.925,72.291,,
1288,10/15/17 10:00:00 PM,22.949,72.179,,
1289,10/15/17 11:00:00 PM,22.949,72.208,,
1290,10/16/17 12:00:00 AM,24.465,67.172,,
1291,10/16/17 01:00:00 AM,24.465,66.992,,
1292,10/16/17 02:00:00 AM,24.441,67.168,,
1293,10/16/17 03:00:00 AM,24.417,67.193,,
1294,10/16/17 04:00:00 AM,24.417,67.163,,
1295,10/16/17 05:00:00 AM,24.392,67.189,,
1296,10/16/17 06:00:00 AM,24.392,67.279,,
1297,10/16/17 07:00:00 AM,24.320,67.296,,
1298,10/16/17 08:00:00 AM,22.925,71.939,,
1299,10/16/17 09:00:00 AM,22.901,72.140,,
1300,10/16/17 10:00:00 AM,22.973,71.919,,
1301,10/16/17 11:00:00 AM,23.021,71.664,,
1302,10/16/17 12:00:00 PM,23.021,71.869,,
1303,10/16/17 01:00:00 PM,22.925,72.467,,
1304,10/16/17 02:00:00 PM,22.781,72.205,,
1305,10/16/17 03:00:00 PM,22.877,72.780,,
1306,10/16/17 04:00:00 PM,22.829,72.332,,
1307,10/16/17 05:00:00 PM,22.925,72.379,,
1308,10/16/17 06:00:00 PM,23.021,72.427,,
1309,10/16/17 07:00:00 PM,22.829,72.683,,
1310,10/16/17 08:00:00 PM,22.685,72.919,,
1311,10/16/17 09:00:00 PM,22.709,72.543,,
1312,10/16/17 10:00:00 PM,22.733,72.519,,
1313,10/16/17 11:00:00 PM,22.757,72.523,,
1314,10/17/17 12:00:00 AM,24.465,67.112,,
1315,10/17/17 01:00:00 AM,24.465,66.962,,
1316,10/17/17 02:00:00 AM,24.441,67.048,,
1317,10/17/17 03:00:00 AM,24.465,66.811,,
1318,10/17/17 04:00:00 AM,24.368,67.035,,
1319,10/17/17 05:00:00 AM,24.417,66.983,,
1320,10/17/17 06:00:00 AM,24.368,67.065,,
1321,10/17/17 07:00:00 AM,24.296,67.052,,
1322,10/17/17 08:00:00 AM,22.709,71.428,,
1323,10/17/17 09:00:00 AM,22.661,72.095,,
1324,10/17/17 10:00:00 AM,22.733,72.694,,
1325,10/17/17 11:00:00 AM,22.829,72.361,,
1326,10/17/17 12:00:00 PM,22.853,72.307,,
1327,10/17/17 01:00:00 PM,22.733,73.337,,
1328,10/17/17 02:00:00 PM,22.637,72.324,,
1329,10/17/17 03:00:00 PM,22.781,72.293,,
1330,10/17/17 04:00:00 PM,22.685,74.057,,
1331,10/17/17 05:00:00 PM,22.565,72.076,,
1332,10/17/17 06:00:00 PM,22.733,72.987,,
1333,10/17/17 07:00:00 PM,22.733,72.899,,
1334,10/17/17 08:00:00 PM,22.661,72.914,,
1335,10/17/17 09:00:00 PM,22.709,72.602,,
1336,10/17/17 10:00:00 PM,22.685,72.626,,
1337,10/17/17 11:00:00 PM,22.709,72.602,,
1338,10/18/17 12:00:00 AM,24.513,66.850,,
1339,10/18/17 01:00:00 AM,24.441,66.867,,
1340,10/18/17 02:00:00 AM,24.489,67.026,,
1341,10/18/17 03:00:00 AM,24.537,66.854,,
1342,10/18/17 04:00:00 AM,24.441,67.017,,
1343,10/18/17 05:00:00 AM,24.465,66.992,,
1344,10/18/17 06:00:00 AM,24.465,66.751,,
1345,10/18/17 07:00:00 AM,24.320,67.326,,
1346,10/18/17 08:00:00 AM,22.541,72.599,,
1347,10/18/17 09:00:00 AM,22.517,72.770,,
1348,10/18/17 10:00:00 AM,22.589,72.784,,
1349,10/18/17 11:00:00 AM,22.733,72.372,,
1350,10/18/17 12:00:00 PM,22.733,72.284,,
1351,10/18/17 01:00:00 PM,22.757,72.142,,
1352,10/18/17 02:00:00 PM,22.613,73.080,,
1353,10/18/17 03:00:00 PM,22.565,73.334,,
1354,10/18/17 04:00:00 PM,22.589,73.193,,
1355,10/18/17 05:00:00 PM,22.613,72.993,,
1356,10/18/17 06:00:00 PM,22.709,72.514,,
1357,10/18/17 07:00:00 PM,22.709,72.924,,
1358,10/18/17 08:00:00 PM,22.613,72.905,,
1359,10/18/17 09:00:00 PM,22.709,72.602,,
1360,10/18/17 10:00:00 PM,22.685,72.626,,
1361,10/18/17 11:00:00 PM,22.733,72.548,,
1362,10/19/17 12:00:00 AM,24.586,67.043,,
1363,10/19/17 01:00:00 AM,24.513,66.639,,
1364,10/19/17 02:00:00 AM,24.441,66.867,,
1365,10/19/17 03:00:00 AM,24.417,66.833,,
1366,10/19/17 04:00:00 AM,24.441,66.867,,
1367,10/19/17 05:00:00 AM,24.441,66.837,,
1368,10/19/17 06:00:00 AM,24.586,66.802,,
1369,10/19/17 07:00:00 AM,24.489,66.876,,
1370,10/19/17 08:00:00 AM,22.469,72.644,,
1371,10/19/17 09:00:00 AM,22.637,72.851,,
1372,10/19/17 10:00:00 AM,22.733,72.460,,
1373,10/19/17 11:00:00 AM,22.757,72.611,,
1374,10/19/17 12:00:00 PM,22.685,72.831,,
1375,10/19/17 01:00:00 PM,22.661,72.856,,
1376,10/19/17 02:00:00 PM,22.613,73.984,,
1377,10/19/17 03:00:00 PM,22.565,72.896,,
1378,10/19/17 04:00:00 PM,22.613,72.847,,
1379,10/19/17 05:00:00 PM,22.613,72.788,,
1380,10/19/17 06:00:00 PM,22.613,72.730,,
1381,10/19/17 07:00:00 PM,22.685,72.480,,
1382,10/19/17 08:00:00 PM,22.565,72.603,,
1383,10/19/17 09:00:00 PM,22.709,72.338,,
1384,10/19/17 10:00:00 PM,22.709,72.367,,
1385,10/19/17 11:00:00 PM,22.733,72.372,,
1386,10/20/17 12:00:00 AM,24.441,66.777,,
1387,10/20/17 01:00:00 AM,24.465,66.781,,
1388,10/20/17 02:00:00 AM,24.465,66.811,,
1389,10/20/17 03:00:00 AM,24.465,66.901,,
1390,10/20/17 04:00:00 AM,24.465,66.841,,
1391,10/20/17 05:00:00 AM,24.441,66.927,,
1392,10/20/17 06:00:00 AM,24.537,67.785,,
1393,10/20/17 07:00:00 AM,24.610,67.227,,
1394,10/20/17 08:00:00 AM,23.093,54.425,,
1395,10/20/17 09:00:00 AM,22.925,72.731,,
1396,10/20/17 10:00:00 AM,22.973,72.183,,
1397,10/20/17 11:00:00 AM,22.901,72.023,,
1398,10/20/17 12:00:00 PM,22.877,73.248,,
1399,10/20/17 01:00:00 PM,22.829,72.420,,
1400,10/20/17 02:00:00 PM,22.757,72.582,,
1401,10/20/17 03:00:00 PM,22.829,72.449,,
1402,10/20/17 04:00:00 PM,22.925,72.497,,
1403,10/20/17 05:00:00 PM,22.997,72.686,,
1404,10/20/17 06:00:00 PM,22.901,72.228,,
1405,10/20/17 07:00:00 PM,22.853,72.512,,
1406,10/20/17 08:00:00 PM,22.829,72.537,,
1407,10/20/17 09:00:00 PM,22.925,72.174,,
1408,10/20/17 10:00:00 PM,22.949,72.061,,
1409,10/20/17 11:00:00 PM,22.925,72.086,,
1410,10/21/17 12:00:00 AM,24.489,66.785,,
1411,10/21/17 01:00:00 AM,24.465,66.781,,
1412,10/21/17 02:00:00 AM,24.465,66.781,,
1413,10/21/17 03:00:00 AM,24.368,66.824,,
1414,10/21/17 04:00:00 AM,24.489,66.936,,
1415,10/21/17 05:00:00 AM,24.465,66.992,,
1416,10/21/17 06:00:00 AM,24.561,66.587,,
1417,10/21/17 07:00:00 AM,24.344,67.091,,
1418,10/21/17 08:00:00 AM,22.877,72.194,,
1419,10/21/17 09:00:00 AM,22.853,72.336,,
1420,10/21/17 10:00:00 AM,22.925,72.291,,
1421,10/21/17 11:00:00 AM,22.949,72.003,,
1422,10/21/17 12:00:00 PM,22.997,71.688,,
1423,10/21/17 01:00:00 PM,23.021,71.634,,
1424,10/21/17 02:00:00 PM,22.997,71.894,,
1425,10/21/17 03:00:00 PM,23.021,71.928,,
1426,10/21/17 04:00:00 PM,22.949,72.325,,
1427,10/21/17 05:00:00 PM,22.949,72.267,,
1428,10/21/17 06:00:00 PM,22.901,72.404,,
1429,10/21/17 07:00:00 PM,22.829,72.449,,
1430,10/21/17 08:00:00 PM,22.877,72.370,,
1431,10/21/17 09:00:00 PM,22.949,72.149,,
1432,10/21/17 10:00:00 PM,22.949,72.091,,
1433,10/21/17 11:00:00 PM,22.925,72.174,,
1434,10/22/17 12:00:00 AM,24.465,67.022,,
1435,10/22/17 01:00:00 AM,24.465,66.962,,
1436,10/22/17 02:00:00 AM,24.537,66.674,,
1437,10/22/17 03:00:00 AM,24.441,66.927,,
1438,10/22/17 04:00:00 AM,24.465,66.781,,
1439,10/22/17 05:00:00 AM,24.441,66.837,,
1440,10/22/17 06:00:00 AM,24.561,66.557,,
1441,10/22/17 07:00:00 AM,24.392,67.039,,
1442,10/22/17 08:00:00 AM,22.877,71.901,,
1443,10/22/17 09:00:00 AM,22.877,72.165,,
1444,10/22/17 10:00:00 AM,22.877,72.253,,
1445,10/22/17 11:00:00 AM,22.901,72.199,,
1446,10/22/17 12:00:00 PM,22.973,72.124,,
1447,10/22/17 01:00:00 PM,22.973,72.154,,
1448,10/22/17 02:00:00 PM,22.997,72.012,,
1449,10/22/17 03:00:00 PM,22.997,72.070,,
1450,10/22/17 04:00:00 PM,22.973,72.036,,
1451,10/22/17 05:00:00 PM,22.949,72.149,,
1452,10/22/17 06:00:00 PM,22.877,72.458,,
1453,10/22/17 07:00:00 PM,22.853,72.424,,
1454,10/22/17 08:00:00 PM,22.973,72.359,,
1455,10/22/17 09:00:00 PM,22.925,72.203,,
1456,10/22/17 10:00:00 PM,22.901,72.140,,
1457,10/22/17 11:00:00 PM,22.901,72.169,,
1458,10/23/17 12:00:00 AM,24.489,67.056,,
1459,10/23/17 01:00:00 AM,24.465,66.992,,
1460,10/23/17 02:00:00 AM,24.441,67.138,,
1461,10/23/17 03:00:00 AM,24.441,66.867,,
1462,10/23/17 04:00:00 AM,24.441,66.957,,
1463,10/23/17 05:00:00 AM,24.441,66.987,,
1464,10/23/17 06:00:00 AM,24.634,66.751,,
1465,10/23/17 07:00:00 AM,24.489,66.785,,
1466,10/23/17 08:00:00 AM,22.949,72.443,,
1467,10/23/17 09:00:00 AM,22.997,72.188,,
1468,10/23/17 10:00:00 AM,22.997,72.217,,
1469,10/23/17 11:00:00 AM,22.973,72.154,,
1470,10/23/17 12:00:00 PM,22.805,73.117,,
1471,10/23/17 01:00:00 PM,22.781,72.528,,
1472,10/23/17 02:00:00 PM,22.781,72.440,,
1473,10/23/17 03:00:00 PM,22.781,72.469,,
1474,10/23/17 04:00:00 PM,22.829,72.214,,
1475,10/23/17 05:00:00 PM,22.997,71.806,,
1476,10/23/17 06:00:00 PM,22.973,72.242,,
1477,10/23/17 07:00:00 PM,22.853,72.512,,
1478,10/23/17 08:00:00 PM,22.949,72.208,,
1479,10/23/17 09:00:00 PM,22.877,72.312,,
1480,10/23/17 10:00:00 PM,22.925,72.145,,
1481,10/23/17 11:00:00 PM,22.925,72.145,,
1482,10/24/17 12:00:00 AM,24.513,66.730,,
1483,10/24/17 01:00:00 AM,24.513,66.790,,
1484,10/24/17 02:00:00 AM,24.465,66.781,,
1485,10/24/17 03:00:00 AM,24.465,66.811,,
1486,10/24/17 04:00:00 AM,24.513,66.910,,
1487,10/24/17 05:00:00 AM,24.441,66.927,,
1488,10/24/17 06:00:00 AM,24.344,66.550,,
1489,10/24/17 07:00:00 AM,24.320,67.386,,
1490,10/24/17 08:00:00 AM,22.853,72.131,,
1491,10/24/17 09:00:00 AM,22.829,72.244,,
1492,10/24/17 10:00:00 AM,22.853,73.360,,
1493,10/24/17 11:00:00 AM,22.829,72.478,,
1494,10/24/17 12:00:00 PM,22.973,72.330,,
1495,10/24/17 01:00:00 PM,22.973,72.447,,
1496,10/24/17 02:00:00 PM,22.829,72.244,,
1497,10/24/17 03:00:00 PM,22.805,72.298,,
1498,10/24/17 04:00:00 PM,22.781,72.352,,
1499,10/24/17 05:00:00 PM,22.829,72.361,,
1500,10/24/17 06:00:00 PM,22.949,72.091,,
1501,10/24/17 07:00:00 PM,22.997,72.217,,
1502,10/24/17 08:00:00 PM,22.901,72.111,,
1503,10/24/17 09:00:00 PM,22.853,72.190,,
1504,10/24/17 10:00:00 PM,22.925,72.203,,
1505,10/24/17 11:00:00 PM,22.949,72.032,,
1506,10/25/17 12:00:00 AM,24.489,66.936,,
1507,10/25/17 01:00:00 AM,24.465,66.871,,
1508,10/25/17 02:00:00 AM,24.441,66.897,,
1509,10/25/17 03:00:00 AM,24.489,66.816,,
1510,10/25/17 04:00:00 AM,24.465,66.992,,
1511,10/25/17 05:00:00 AM,24.417,67.013,,
1512,10/25/17 06:00:00 AM,24.513,66.940,,
1513,10/25/17 07:00:00 AM,24.392,67.099,,
1514,10/25/17 08:00:00 AM,22.805,71.682,,
1515,10/25/17 09:00:00 AM,22.829,71.892,,
